Confidence_Score,Prediction_Entropy,Similarity_Score,DSA,LSA,Outcome
0.9909536157,0.04033552527,1,0.5835281477,0.01970949826,Pass
0.9962671583,0.01867071672,0,0.6920763097,1,Fail
0.6153582693,0.698380592,0,0.1496409125,1,Fail
0.9839791276,0.06544178375,0,0.5189900807,1,Fail
0.8648768917,0.3511734301,0,0.3352310613,1,Fail
0.9998026708,0.001218393035,1,0.9371807268,0.003547219535,Pass
0.8979390828,0.2858943686,0,0.3639047986,1,Fail
0.266341578,0.9426598218,0,0.05252406223,1,Fail
0.9958452652,0.02052009206,1,0.6955499839,0.01722036553,Pass
0.9874970106,0.05312243016,0,0.573252856,1,Fail
0.9482618067,0.1698231195,0,0.3888552472,1,Fail
0.9961082492,0.01937043619,1,0.7003372731,0.01646976213,Pass
0.998943322,0.005970929757,1,0.8028942041,0.006596367143,Pass
0.9970561104,0.01512237116,0,0.7162990433,1,Fail
0.9996412085,0.00216483646,0,0.8927857941,1,Fail
0.9595324306,0.1397593805,1,0.4661531116,0.03567687946,Pass
0.3762037478,0.8884630324,0,0.1965292114,1,Fail
0.9962281301,0.01884319297,0,0.6742186937,1,Fail
0.9948487708,0.0247801741,0,0.6413714588,1,Fail
0.8078347609,0.4499194971,1,0.3099203043,0.05611367872,Pass
0.9611313689,0.1353237015,0,0.458247285,1,Fail
0.9839889758,0.0654081749,0,0.5465172558,1,Fail
0.9993737259,0.003669020339,1,0.8634459829,0.006806625645,Pass
0.9804104229,0.07738008266,0,0.5279580335,1,Fail
0.7503916493,0.5358108167,0,0.2740596909,1,Fail
0.9935100202,0.03029948409,0,0.6393480704,1,Fail
0.9601797386,0.1379691559,1,0.4706295384,0.03610451701,Pass
0.9780884305,0.08489512616,0,0.5168513389,1,Fail
0.9989518328,0.005926848769,1,0.8031014281,0.006801079464,Pass
0.9989362702,0.006008051086,1,0.8016182485,0.006942041597,Pass
0.9743143721,0.09674304574,0,0.4669146766,1,Fail
0.9990168797,0.005585591844,1,0.8097012838,0.00613042185,Pass
0.9998673529,0.0008275578713,1,0.9414646567,0,Pass
0.9993033293,0.004054669919,1,0.8572111349,0.007659762035,Pass
0.9306502637,0.2133379596,0,0.4003628215,1,Fail
0.9994325721,0.003344598804,1,0.8556054524,0.003955250704,Pass
0.9987791849,0.006819640075,1,0.8104249618,0.01018474429,Pass
0.9879116087,0.05162911692,1,0.5516718293,0.02213926542,Pass
0.7274642537,0.5669766524,0,0.2663296303,1,Fail
0.9895534657,0.04561023003,0,0.5659181087,1,Fail
0.9998296622,0.00105605824,1,0.942714366,0.002964595064,Pass
0.9989712861,0.005825724013,1,0.8056190265,0.006335345152,Pass
0.8767697776,0.3284816776,0,0.3408841575,1,Fail
0.9998491155,0.0009385899953,1,0.9366815477,4.95E-05,Pass
0.9964720256,0.01776093385,1,0.6834802194,0.01357297547,Pass
0.9976538125,0.0123434911,0,0.737087889,1,Fail
0.8849072072,0.3124619793,0,0.2971305284,1,Fail
0.9967367119,0.01657485941,0,0.7076769181,1,Fail
0.9997871081,0.001310455894,1,0.9197779832,0.000991558758,Pass
0.9176628875,0.2432681786,1,0.3962171408,0.04405665703,Pass
0.9993079495,0.004030037475,1,0.8574770247,0.007581958333,Pass
0.8462754198,0.385095784,0,0.3212336678,1,Fail
0.9560233016,0.1493365513,1,0.4549481128,0.03594635461,Pass
0.9995360392,0.002765330794,1,0.8706006381,0.00332659248,Pass
0.9683459834,0.1146928539,1,0.4879299356,0.03259287254,Pass
0.9991787067,0.004727136387,1,0.8434354595,0.008226547391,Pass
0.07545867497,0.9939717968,0,0.0138715068,1,Fail
0.8665964403,0.3479431462,0,0.2804413915,1,Fail
0.9283788498,0.218692478,0,0.3518846379,1,Fail
0.4374998252,0.8497426207,0,0.2133439957,1,Fail
0.9995185313,0.002863488994,1,0.8847086798,0.006229031239,Pass
0.9623769869,0.1318359957,0,0.4248213711,1,Fail
0.9759957436,0.09151684522,0,0.5087720328,1,Fail
0.9781971257,0.08454717412,0,0.5155389612,1,Fail
0.940430523,0.1896369614,0,0.3733656715,1,Fail
0.6969249102,0.6060566643,1,0.2761803792,0.06815848238,Pass
0.9755717836,0.09284226499,0,0.4725278692,1,Fail
0.9999112444,0.0005572037874,1,0.9670970941,0.002061153262,Pass
0.9998291759,0.001058972795,1,0.9311696085,0.0002932907581,Pass
0.9973002491,0.01399877682,0,0.724916182,1,Fail
0.998267442,0.009387974085,0,0.7638269806,1,Fail
0.1447482277,0.9814028082,1,0.1868321394,0.1168256925,Pass
0.6908128104,0.6135634201,0,0.26090573,1,Fail
0.9877956185,0.05204750699,0,0.5747561798,1,Fail
0.9892219088,0.0468385067,0,0.5857716953,1,Fail
0.05919342071,0.9959430278,0,0.1918675265,1,Fail
0.7618397845,0.5196210547,0,0.2858122432,1,Fail
0.177533939,0.9730760418,0,0.1838569161,1,Fail
0.9945490687,0.02603428613,0,0.6562542056,1,Fail
0.7841568333,0.486774141,0,0.2239042383,1,Fail
0.5319275176,0.7771135549,0,0.2212105641,1,Fail
0.9985637398,0.007914407595,1,0.7969002662,0.0111856444,Pass
0.3923243183,0.8788902667,0,0.2073017476,1,Fail
0.9995178018,0.002867651058,1,0.886008035,0.006523397449,Pass
0.9995275284,0.002812327179,1,0.8685477287,0.003712231628,Pass
0.99048467,0.04211811373,0,0.5976030588,1,Fail
0.8481717501,0.381719842,0,0.3166847267,1,Fail
0.999889481,0.0006932039191,1,0.9608329956,0.00250995881,Pass
0.9735115594,0.09921012171,0,0.4915247328,1,Fail
0.9955071428,0.02198206899,0,0.6748824739,1,Fail
0.9259432988,0.2243752979,0,0.348335409,1,Fail
0.9997406634,0.001585582586,1,0.9088488473,0.001517815313,Pass
0.9999231595,0.0004844304408,1,0.9707735679,0.00184736533,Pass
0.9986883624,0.00728359273,0,0.7891778327,1,Fail
0.9981563151,0.009932259353,1,0.7741474171,0.01251552825,Pass
0.9434941719,0.1819804764,1,0.3810762961,0.03589909394,Pass
0.3284253917,0.9143592416,0,0.1932527743,1,Fail
0.999945774,0.0003431728679,1,0.9789832266,0.001568183404,Pass
0.9335282552,0.2064749687,0,0.3998937787,1,Fail
0.9979553384,0.01090643809,1,0.762793209,0.01274106429,Pass
0.9044751425,0.2721118641,0,0.3728303978,1,Fail
0.4422118966,0.846500834,0,0.09566194611,1,Fail
0.7142472072,0.5842185906,0,0.1871175763,1,Fail
0.8279206398,0.4168755292,1,0.3222948579,0.05457457194,Pass
0.9972617073,0.01417679306,1,0.7344258631,0.01429203425,Pass
0.8680185969,0.3452588109,0,0.3304391403,1,Fail
0.1983209872,0.9669939868,0,0.0382897617,1,Fail
0.9995773774,0.002530888058,1,0.8772231644,0.003050767169,Pass
0.7908818331,0.4765249548,0,0.2258890105,1,Fail
0.7225522998,0.573444501,0,0.1907268131,1,Fail
0.8504999433,0.3775502981,1,0.3336829763,0.05170420189,Pass
0.9840201011,0.06530193086,0,0.5488586533,1,Fail
0.1926734561,0.9687084529,0,0.1986934509,1,Fail
0.9992850919,0.00415395362,1,0.8359521321,0.005320028334,Pass
0.9982231858,0.009605207162,0,0.7640857348,1,Fail
0.999630874,0.002224972325,1,0.8866311838,0.002587035974,Pass
0.8639922537,0.3528288101,0,0.3360108225,1,Fail
0.6533792236,0.6573957375,0,0.1624183148,1,Fail
0.999332874,0.003892379047,1,0.8597726625,0.007306968843,Pass
0.999543091,0.002724616883,1,0.8713047967,0.003457872511,Pass
0.9960816226,0.01948745595,1,0.6732922178,0.0137668333,Pass
0.9715965054,0.1050276678,0,0.4894945698,1,Fail
0.9469516281,0.1731943549,0,0.4272994615,1,Fail
0.930060586,0.2147330204,0,0.3548597132,1,Fail
0.9994277087,0.003371267516,1,0.8548099045,0.004043734112,Pass
0.9995297169,0.002800374456,1,0.8863296539,0.006138929485,Pass
0.9804147999,0.0773657581,0,0.4969172509,1,Fail
0.9998537356,0.0009108191745,1,0.9499707709,0.002855698775,Pass
0.4582448057,0.835178534,0,0.1008838279,1,Fail
0.9924595429,0.03449497639,1,0.634833494,0.02101655825,Pass
0.9296645902,0.2156681014,0,0.3972939578,1,Fail
0.9865609429,0.05646146221,0,0.5642468115,1,Fail
0.9445244663,0.1793788573,0,0.4200469233,1,Fail
0.9995272852,0.002813876762,1,0.8690118891,0.003491251004,Pass
0.7584066449,0.5245215601,0,0.2768558961,1,Fail
0.999720967,0.001701327408,1,0.9192589012,0.004450001498,Pass
0.9997990233,0.001239448716,1,0.9362513033,0.003570190068,Pass
0.904286932,0.2725131886,0,0.3189746787,1,Fail
0.9960125634,0.01978996388,0,0.6863796001,1,Fail
0.9992359723,0.004419015764,1,0.8313399867,0.005165495672,Pass
0.9841456963,0.06487178496,0,0.5495016536,1,Fail
0.9152490999,0.2486574852,0,0.3795896857,1,Fail
0.9918699869,0.03680451727,0,0.6164278902,1,Fail
0.9560574665,0.1492444649,1,0.4098638241,0.03283458022,Pass
0.4178645329,0.8628377189,0,0.2090781129,1,Fail
0.9999720359,0.00017835938,1,0.9884327191,0.001034583168,Pass
0.9981929116,0.009753833836,0,0.7634481039,1,Fail
0.9907238238,0.04121150138,1,0.5802923905,0.02028003384,Pass
0.9957261138,0.02103726232,1,0.6908047717,0.01700771214,Pass
0.4744977801,0.8232337083,0,0.2159334218,1,Fail
0.7886706028,0.4799133904,0,0.2252539207,1,Fail
0.9655117618,0.122925089,1,0.4362520324,0.03098849088,Pass
0.8252539596,0.4213626689,1,0.2502925502,0.05122613337,Pass
0.9910862628,0.03982877532,1,0.6185042238,0.02234451991,Pass
0.9917432974,0.03729632876,1,0.6271371223,0.02196382251,Pass
0.9990608928,0.005354642064,0,0.8094126435,1,Fail
0.9935721491,0.03004764119,0,0.617858052,1,Fail
0.675645086,0.6317599121,0,0.1710400346,1,Fail
0.9983256803,0.009100739174,1,0.7808298925,0.01154958624,Pass
0.6870472628,0.618138058,0,0.1764274828,1,Fail
0.03848710363,0.9979174468,0,0.01368673769,0.1833863984,Fail
0.8186957717,0.4322657872,1,0.3105824877,0.05389303348,Pass
0.9976128391,0.01253740033,0,0.7357041775,1,Fail
0.9675394017,0.1170537235,0,0.478822113,1,Fail
0.9217344595,0.2340590197,1,0.3444299911,0.03938332276,Pass
0.9866163848,0.0562656951,1,0.5402196472,0.02321800959,Pass
0.9961256356,0.0192941539,0,0.6893725374,1,Fail
0.3538876716,0.9010141853,0,0.1961881838,1,Fail
0.9909635855,0.04029807141,0,0.5812757811,1,Fail
0.9938303914,0.02899740634,1,0.6530629732,0.01921230361,Pass
0.9982462866,0.009491480433,1,0.7771197574,0.01190982748,Pass
0.9977893776,0.01170023649,1,0.7316842992,0.01059473721,Pass
0.9996311171,0.002223921207,1,0.9027508032,0.00536380572,Pass
0.9996973799,0.001839916797,1,0.900164797,0.001726272983,Pass
0.9984584489,0.008441648124,1,0.7669454861,0.008753926555,Pass
0.9986968732,0.007240372696,0,0.7797928447,1,Fail
0.8810604422,0.3200871226,0,0.2933805168,1,Fail
0.9953420331,0.02268984737,1,0.6545671166,0.01518171085,Pass
0.7205611348,0.5760460554,0,0.2587240579,1,Fail
0.8049928795,0.4544587652,0,0.301011415,1,Fail
0.9985132829,0.008167937396,0,0.7673639136,1,Fail
0.6527798194,0.6580688838,0,0.2486227482,1,Fail
0.9918248796,0.03697999306,1,0.5942697707,0.01912494894,Pass
0.9956442885,0.02139098457,1,0.66205846,0.01450188239,Pass
0.9994379217,0.003314512191,1,0.8560372739,0.004051852184,Pass
0.9994920262,0.003011977673,1,0.8642668602,0.003492798487,Pass
0.9988413139,0.006500236172,1,0.7940886619,0.007208595186,Pass
0.9966024842,0.01717783968,1,0.6882218599,0.01285791183,Pass
0.9985776003,0.007843779061,0,0.7834125885,1,Fail
0.9981797807,0.009817697923,1,0.7505439148,0.009763043549,Pass
0.9993559748,0.003767039534,1,0.8454048483,0.00449900561,Pass
0.7890235583,0.4793740117,0,0.2925716451,1,Fail
0.999604612,0.002375537661,1,0.8818430955,0.002848025448,Pass
0.7185724014,0.5786326607,0,0.1888399486,1,Fail
0.6577602244,0.6524502551,0,0.249131193,1,Fail
0.9981603274,0.009912139009,1,0.7494041902,0.009877857594,Pass
0.999316825,0.003981062712,1,0.8403134897,0.00485556707,Pass
0.9723635726,0.1027088995,1,0.4608087184,0.02897270675,Pass
0.8182943046,0.4329272154,0,0.3077678294,1,Fail
0.9970253499,0.0152640725,1,0.7278778667,0.01507868537,Pass
0.5905839061,0.7233033777,0,0.2257679272,1,Fail
0.9768653054,0.08878144773,0,0.5093921973,1,Fail
0.9959763317,0.019949303,1,0.6972757587,0.01672749526,Pass
0.9956634986,0.02130841913,1,0.6918542395,0.01760291991,Pass
0.005056759207,0.9998439593,0,0.192742789,0.1928796743,Fail
0.5872735653,0.7265316368,0,0.1392079306,1,Fail
0.9880268694,0.05121101226,1,0.590235616,0.02491158077,Pass
0.05993519868,0.9958611732,0,0.01535781826,0.2103947182,Fail
0.9363409567,0.1996796587,0,0.3652989518,1,Fail
0.5274424417,0.7809419374,0,0.2213980509,1,Fail
0.9979709011,0.01083150882,1,0.7404227475,0.01001920792,Pass
0.999075118,0.005278680192,1,0.8333392343,0.008693953097,Pass
0.9960017425,0.0198386539,1,0.6978822365,0.01668413689,Pass
0.891400105,0.2993711462,1,0.3669193716,0.04734445064,Pass
0.8426971101,0.3914175437,0,0.3189392228,1,Fail
0.6238016018,0.6895717881,0,0.2339306978,1,Fail
0.4344674232,0.8518083722,0,0.09324908845,1,Fail
0.9984348618,0.00855944133,1,0.787666481,0.01133348775,Pass
0.9665775585,0.1198495211,0,0.4377601781,1,Fail
0.9956100021,0.02153959913,1,0.6910704071,0.01776781465,Pass
0.7309410416,0.562354625,0,0.1949370682,1,Fail
0.8439964678,0.3891291907,0,0.261718593,1,Fail
0.9535240412,0.1560339482,1,0.4506305419,0.03679592863,Pass
0.9750151766,0.09457429746,0,0.503249096,1,Fail
0.9292431834,0.2166612992,0,0.3540983104,1,Fail
0.9998457112,0.0009593818031,1,0.9475296923,0.0028990379,Pass
0.9985130397,0.008168747864,1,0.7911329717,0.010823648,Pass
0.4573779188,0.8358024384,1,0.09969895635,0.0853141878,Pass
0.9801836706,0.07812212688,1,0.5405536746,0.02936167678,Pass
0.9932639362,0.03129208953,0,0.61288483,1,Fail
0.9984509108,0.008479270273,1,0.7892044904,0.01140134718,Pass
0.9892774723,0.04663303551,0,0.5629220751,1,Fail
0.996438104,0.01791236755,1,0.6835320942,0.01302559675,Pass
0.9880477816,0.05113525368,0,0.5768668701,1,Fail
0.9206725535,0.2364756904,1,0.3412085424,0.04128748226,Pass
0.9831827588,0.06815031462,0,0.5138212795,1,Fail
0.9111883487,0.2576098146,0,0.3724453172,1,Fail
0.9995588968,0.002635950383,1,0.8738736014,0.003318308813,Pass
0.9995686235,0.002580214876,1,0.8751469801,0.003391392209,Pass
0.9994925125,0.003009902026,1,0.8815025347,0.006531170635,Pass
0.9941438325,0.02771190953,0,0.6279104608,1,Fail
0.9882241986,0.05049502688,1,0.59006733,0.02440796597,Pass
0.9958320126,0.02057798265,1,0.6940767301,0.01700794705,Pass
0.9998393888,0.000997926836,1,0.9331268697,0.0004602772216,Pass
0.00517822064,0.9998397373,0,0.1833556014,0.1642658986,Fail
0.9617520502,0.133589655,0,0.4226797984,1,Fail
0.999335792,0.003877464817,1,0.8601693024,0.007307217219,Pass
0.9957385153,0.02098368795,1,0.6945306559,0.01767854908,Pass
0.9293002059,0.2165268638,1,0.3545518298,0.03961231344,Pass
0.5172413835,0.7895034112,0,0.1170346274,1,Fail
0.9455416298,0.1767967326,0,0.4219733415,1,Fail
0.9406170314,0.1891743322,0,0.4162246641,1,Fail
0.9618128417,0.1334195375,0,0.4586071959,1,Fail
0.9113191721,0.2573236467,0,0.3768574184,1,Fail
0.9991714117,0.004766318216,1,0.8438764789,0.008504498946,Pass
0.05642935243,0.996241237,0,0.1773349433,0.1754661053,Fail
0.9772217868,0.08765356679,0,0.510594234,1,Fail
0.9964365234,0.01791911382,1,0.7103136954,0.01618573212,Pass
0.08540647573,0.9925834567,0,0.01784580619,1,Fail
0.9274236936,0.2209282932,0,0.3964105027,1,Fail
0.9865853811,0.05637533179,0,0.565292874,1,Fail
0.9745388143,0.0960502866,0,0.4678812609,1,Fail
0.9971931345,0.01449379652,1,0.7079178992,0.01171988214,Pass
0.9867005202,0.05596659733,1,0.5769715456,0.02521476433,Pass
0.724197318,0.5712862107,0,0.2668385419,1,Fail
0.9982462866,0.009491676992,1,0.7548171536,0.009231963862,Pass
0.9888412324,0.04824150524,1,0.5605270204,0.02142292501,Pass
0.03997357758,0.9977956127,0,0.1898598584,0.2190072338,Fail
0.7299150025,0.5637225876,0,0.2756154069,1,Fail
0.5536198729,0.7580352304,0,0.2121209893,1,Fail
0.9634221145,0.1288870331,1,0.428845626,0.03238913003,Pass
0.9998148291,0.001144852806,1,0.9401834634,0.003402893875,Pass
0.99880338,0.006695100596,1,0.8103223703,0.009702290333,Pass
0.9501371031,0.1649555821,0,0.3929879107,1,Fail
0.8548075079,0.3697624365,0,0.3270611496,1,Fail
0.9777301253,0.08603773553,1,0.4843335435,0.02737843103,Pass
0.9961859408,0.01902856939,1,0.6748343118,0.01441219515,Pass
0.9976713205,0.01226198385,1,0.7530306373,0.01397857536,Pass
0.9856405595,0.05970014161,0,0.5604571145,1,Fail
0.9928476359,0.03295689892,0,0.6066587562,1,Fail
0.9793434104,0.08085569341,1,0.5375388323,0.02996611584,Pass
0.9843544544,0.06415598268,1,0.5239033963,0.02383044253,Pass
0.8641127425,0.3526036238,0,0.3378720222,1,Fail
0.999329956,0.003908515375,1,0.8417983013,0.004832775718,Pass
0.8988594662,0.2839728966,1,0.3140391596,0.04353108316,Pass
0.6529327708,0.6578971615,1,0.1623351306,0.06869452775,Pass
0.9969995743,0.01538117438,1,0.7002901782,0.01255858935,Pass
0.9975109525,0.01301660918,1,0.7198790331,0.01117688331,Pass
0.9920663435,0.03603851981,0,0.5953526791,1,Fail
0.9741019666,0.09739753786,0,0.4659923218,1,Fail
0.9991917161,0.00465760912,1,0.8471295767,0.008645954374,Pass
0.957932155,0.144153066,0,0.4122371805,1,Fail
0.7264748111,0.5682852058,0,0.2666562878,1,Fail
0.9697992652,0.1104031561,0,0.485323619,1,Fail
0.5859639946,0.7278021063,0,0.1386980159,1,Fail
0.9275788335,0.2205657635,0,0.3939088301,1,Fail
0.9972285152,0.01433023542,0,0.7058931621,1,Fail
0.9995355529,0.002767544099,1,0.8706509759,0.003284374875,Pass
0.8184764359,0.4326271537,0,0.3038841434,1,Fail
0.9152128682,0.2487376381,1,0.3867484713,0.04298960178,Pass
0.9995523313,0.002672708213,1,0.8732527974,0.00318798389,Pass
0.9920602643,0.03606249997,0,0.6179482149,1,Fail
0.9701531934,0.1093500213,1,0.4518278692,0.03008463753,Pass
0.9998819429,0.0007389063488,1,0.9581705116,0.002520997385,Pass
0.9988849622,0.006274546358,1,0.8187346968,0.009831271238,Pass
0.9311034036,0.2122631657,1,0.4144363532,0.04195030704,Pass
0.943906703,0.1809403414,0,0.420096077,1,Fail
0.9957346246,0.02100102012,1,0.6637466213,0.0146820392,Pass
0.4282304577,0.8560072544,0,0.206184388,1,Fail
0.9513201058,0.161859249,1,0.4468551135,0.03748112067,Pass
0.9814427843,0.07397781254,0,0.5028287912,1,Fail
0.9995776206,0.002529573066,1,0.894176926,0.005870723022,Pass
0.9900900116,0.04360543327,0,0.5968469847,1,Fail
0.9574617503,0.1454361152,0,0.4481395313,1,Fail
0.9273495279,0.2211016095,1,0.4038759773,0.04145013343,Pass
0.7070862107,0.5933488676,1,0.2678601801,0.06424280192,Pass
0.998485562,0.008306514668,1,0.7695172053,0.008235445249,Pass
0.9956945022,0.02117504999,1,0.6904929762,0.017141241,Pass
0.9940554416,0.0280761921,0,0.6448567072,1,Fail
0.9552730128,0.1513574013,1,0.4558950324,0.03668466069,Pass
0.9687824665,0.1134093307,0,0.4804568331,1,Fail
0.8082730677,0.4492165815,1,0.2388723105,0.05308640889,Pass
0.9947952743,0.02500531732,1,0.6425404888,0.01608600273,Pass
0.9869222877,0.05517852605,0,0.5681160248,1,Fail
0.9984251352,0.008608172413,1,0.7646540279,0.008985592422,Pass
0.9992447263,0.004372538374,1,0.851672086,0.008171753409,Pass
0.9997995096,0.001236600297,1,0.9232978841,0.0006907160213,Pass
0.9846240039,0.06322865628,0,0.5234751553,1,Fail
0.9995846724,0.002489115961,1,0.8935852114,0.005450203969,Pass
0.8291316067,0.4148269671,1,0.2517654226,0.05221153907,Pass
0.9585345988,0.1425043421,1,0.4571212672,0.03453363407,Pass
0.9417386347,0.1863821427,1,0.4294553262,0.03961124653,Pass
0.9969201806,0.01574359907,0,0.71239756,1,Fail
0.9997557397,0.001497337139,1,0.9132612558,0.0009878812878,Pass
0.9773242812,0.0873283671,0,0.5121769705,1,Fail
0.9945420168,0.02606304025,0,0.6353577262,1,Fail
0.9937226689,0.02943636238,0,0.620529787,1,Fail
0.9998104521,0.001171686775,1,0.9386092009,0.003355134596,Pass
0.9947168532,0.02533326345,1,0.6409689026,0.01617573121,Pass
0.9979257938,0.0110489701,0,0.7350954833,1,Fail
0.9575329979,0.145241689,0,0.4490336134,1,Fail
0.9906312991,0.04156274107,1,0.5791783232,0.02038453832,Pass
0.9355849535,0.2015147525,1,0.3653118254,0.03830065526,Pass
0.9934675877,0.03047096408,0,0.6362396581,1,Fail
0.999848386,0.0009433230556,1,0.9481629175,0.00284834405,Pass
0.6095252025,0.7043715298,0,0.1457053004,1,Fail
0.9863402698,0.05724245199,0,0.5627149294,1,Fail
0.4154424777,0.8644073454,0,0.2045023828,1,Fail
0.9669403622,0.1187975495,1,0.4872943681,0.0337979946,Pass
0.9963414455,0.01834190761,1,0.6791907999,0.01413861039,Pass
0.9989988854,0.005680353347,0,0.8037929214,1,Fail
0.9965115401,0.01758485896,1,0.6843723602,0.01368515927,Pass
0.9982319398,0.00956183365,1,0.7751562168,0.01170390998,Pass
0.8296231668,0.413993472,0,0.3072072886,1,Fail
0.9996689294,0.002005029498,1,0.9093857326,0.004994539387,Pass
0.9982070153,0.009685162139,1,0.7526567101,0.009340852342,Pass
0.3693496269,0.8924039435,0,0.2018792977,1,Fail
0.9709744867,0.1068964621,1,0.4976761583,0.0319676613,Pass
0.9993761575,0.003655717957,1,0.8477518877,0.00447242032,Pass
0.903709899,0.2737419553,0,0.3179641375,1,Fail
0.9966167094,0.01711386654,1,0.7159916206,0.01598578783,Pass
0.9955678127,0.02172062972,1,0.6889418525,0.01759310691,Pass
0.9983729761,0.008866927176,1,0.7619322529,0.008930390341,Pass
0.9997520922,0.001518734442,1,0.9257354383,0.004125222025,Pass
0.8482803237,0.3815260189,0,0.3274704165,1,Fail
0.9755350656,0.09295711991,1,0.4738617191,0.02828230393,Pass
0.9288238436,0.2176473671,0,0.352822294,1,Fail
0.9938910614,0.02874951616,0,0.6438234922,1,Fail
0.9725474061,0.1021506834,0,0.4938527145,1,Fail
0.9941371454,0.02774057749,1,0.658987998,0.0190307022,Pass
0.9914525924,0.03842181599,0,0.6107146178,1,Fail
0.99770354,0.01210906654,1,0.7278896364,0.01078622492,Pass
0.4516669214,0.8398787972,0,0.2128917394,1,Fail
0.9876289281,0.05264859975,0,0.547177169,1,Fail
0.8991201402,0.2834274865,1,0.3751164856,0.04652641463,Pass
0.9438899246,0.1809828628,0,0.3797171993,1,Fail
0.9790359269,0.08185002211,0,0.5207171412,1,Fail
0.9570669702,0.1465099937,0,0.40965908,1,Fail
0.9977905934,0.01169509366,1,0.7315742511,0.01067946584,Pass
0,1,0,0,0.1952920655,Fail
0.9992962775,0.004093175909,1,0.8569150606,0.007803429111,Pass
0.9961266083,0.01929037351,1,0.674343659,0.01378260875,Pass
0.1549869766,0.9789680217,1,0.03100916366,0.1156753686,Pass
0.9989712861,0.005825783923,1,0.8046732412,0.006768981308,Pass
0.994753936,0.02517819477,1,0.6731136283,0.01888826735,Pass
0.9985037994,0.008215431909,1,0.7699008149,0.008550980154,Pass
